time,open,high,low,close,Volume
2013-01-10T11:00:00Z,1464.4,1469.4,1463.6,1467.1,849
2013-01-10T15:00:00Z,1467.1,1468.1,1460.6,1466.4,1084
2013-01-10T19:00:00Z,1466.4,1473.4,1465.1,1473.4,511
2013-01-10T23:00:00Z,1474.5,1475.6,1471.9,1472.9,322
2013-01-11T03:00:00Z,1472.9,1472.9,1470.9,1471.4,202
2013-01-11T07:00:00Z,1471.4,1472.6,1469.4,1471.6,544
2013-01-11T11:00:00Z,1471.6,1472.9,1468.1,1468.1,934
2013-01-11T15:00:00Z,1468.1,1470.6,1467.1,1468.6,547
2013-01-11T19:00:00Z,1468.6,1472.4,1468.4,1471.9,314
2013-01-13T23:00:00Z,1471.9,1475.9,1470.6,1475.1,486
2013-01-14T03:00:00Z,1475.1,1475.6,1472.6,1473.4,306
2013-01-14T07:00:00Z,1473.4,1475.4,1472.6,1473.1,457
2013-01-14T11:00:00Z,1473.1,1473.6,1466.6,1467.6,824
2013-01-14T15:00:00Z,1467.6,1469.4,1465.4,1468.1,721
2013-01-14T19:00:00Z,1468.1,1471.6,1467.6,1469.6,393
2013-01-14T23:00:00Z,1469.7,1470.1,1467.9,1468.4,240
2013-01-15T03:00:00Z,1468.4,1468.4,1465.9,1466.1,314
2013-01-15T07:00:00Z,1466.1,1468.6,1465.1,1467.1,473
2013-01-15T11:00:00Z,1467.1,1467.4,1461.8,1465.4,975
2013-01-15T15:00:00Z,1465.4,1470.1,1464.6,1467.4,556
2013-01-15T19:00:00Z,1467.4,1472.9,1467.1,1471.1,328
2013-01-15T23:00:00Z,1471.8,1472.1,1469.9,1470.6,230
2013-01-16T03:00:00Z,1470.6,1470.9,1466.9,1468.6,278
2013-01-16T07:00:00Z,1468.6,1468.6,1464.9,1466.9,476
2013-01-16T11:00:00Z,1466.9,1469.4,1464.9,1469.1,854
2013-01-16T15:00:00Z,1469.1,1473.4,1468.9,1472.6,527
2013-01-16T19:00:00Z,1472.6,1473.6,1469.4,1469.4,286
2013-01-16T23:00:00Z,1469.8,1471.6,1467.9,1469.6,313
2013-01-17T03:00:00Z,1469.6,1469.9,1465.4,1468.9,284
2013-01-17T07:00:00Z,1468.9,1471.6,1467.6,1471.1,514
2013-01-17T11:00:00Z,1471.1,1480.6,1470.1,1477.4,782
2013-01-17T15:00:00Z,1477.4,1483.9,1475.1,1483.6,807
2013-01-17T19:00:00Z,1483.6,1485.1,1479.9,1479.9,395
2013-01-17T23:00:00Z,1480.1,1481.1,1479.1,1480.1,273
2013-01-18T03:00:00Z,1480.1,1481.6,1479.1,1481.6,260
2013-01-18T07:00:00Z,1481.6,1482.6,1480.1,1481.4,634
2013-01-18T11:00:00Z,1481.4,1482.1,1478.1,1479.6,771
2013-01-18T15:00:00Z,1479.6,1481.6,1475.4,1480.6,692
2013-01-18T19:00:00Z,1480.6,1485.6,1480.4,1483.6,338
2013-01-20T23:00:00Z,1483.6,1486.4,1482.9,1485.6,316
2013-01-21T03:00:00Z,1485.6,1486.1,1483.6,1483.9,184
2013-01-21T07:00:00Z,1483.9,1485.4,1483.1,1484.4,374
2013-01-21T11:00:00Z,1484.4,1485.4,1483.6,1485.4,245
2013-01-21T15:00:00Z,1485.4,1488.4,1485.4,1487.9,109
2013-01-21T23:00:00Z,1487.9,1487.9,1485.4,1485.6,202
2013-01-22T03:00:00Z,1485.6,1489.1,1484.4,1485.6,404
2013-01-22T07:00:00Z,1485.6,1486.9,1479.9,1484.9,921
2013-01-22T11:00:00Z,1484.9,1486.1,1481.4,1485.1,698
2013-01-22T15:00:00Z,1485.1,1489.1,1480.6,1488.1,648
2013-01-22T19:00:00Z,1488.1,1494.6,1487.6,1494.6,412
2013-01-22T23:00:00Z,1495.7,1495.9,1493.4,1493.4,286
2013-01-23T03:00:00Z,1493.4,1493.4,1490.9,1491.9,132
2013-01-23T07:00:00Z,1491.9,1492.9,1489.9,1492.6,515
2013-01-23T11:00:00Z,1492.6,1493.6,1490.9,1492.1,513
2013-01-23T15:00:00Z,1492.1,1494.1,1489.4,1493.9,551
2013-01-23T19:00:00Z,1493.9,1495.6,1489.9,1490.1,449
2013-01-23T23:00:00Z,1490.2,1491.6,1487.6,1490.6,449
2013-01-24T03:00:00Z,1490.6,1491.4,1488.6,1491.4,271
2013-01-24T07:00:00Z,1491.4,1493.1,1488.1,1492.1,663
2013-01-24T11:00:00Z,1492.1,1498.6,1491.1,1498.4,730
2013-01-24T15:00:00Z,1498.4,1502.4,1491.1,1492.4,926
2013-01-24T19:00:00Z,1492.4,1498.4,1491.4,1493.6,492
2013-01-24T23:00:00Z,1492.9,1494.4,1491.6,1492.6,365
2013-01-25T03:00:00Z,1492.6,1494.6,1491.6,1494.6,240
2013-01-25T07:00:00Z,1494.6,1500.9,1494.4,1499.9,676
2013-01-25T11:00:00Z,1499.9,1502.1,1498.6,1501.6,786
2013-01-25T15:00:00Z,1501.6,1502.6,1495.6,1501.9,901
2013-01-25T19:00:00Z,1501.9,1503.9,1498.9,1500.6,479
2013-01-27T23:00:00Z,1500.6,1502.1,1498.9,1501.6,190
2013-01-28T03:00:00Z,1501.6,1502.6,1501.1,1502.1,108
2013-01-28T07:00:00Z,1502.1,1502.1,1499.9,1501.1,425
2013-01-28T11:00:00Z,1501.1,1504.6,1500.1,1500.1,629
2013-01-28T15:00:00Z,1500.1,1502.9,1496.1,1501.1,714
2013-01-28T19:00:00Z,1501.1,1503.1,1499.9,1500.4,326
2013-01-28T23:00:00Z,1500.4,1502.1,1499.4,1501.6,288
2013-01-29T03:00:00Z,1501.6,1503.4,1501.6,1502.6,164
2013-01-29T07:00:00Z,1502.6,1502.6,1497.1,1497.1,387
2013-01-29T11:00:00Z,1497.1,1502.6,1495.9,1501.6,492
2013-01-29T15:00:00Z,1501.6,1507.6,1497.9,1507.1,827
2013-01-29T19:00:00Z,1507.1,1510.1,1506.1,1509.6,371
2013-01-29T23:00:00Z,1509.9,1509.9,1508.6,1509.1,118
2013-01-30T03:00:00Z,1509.1,1509.6,1507.6,1507.6,128
2013-01-30T07:00:00Z,1507.6,1510.6,1507.6,1510.4,420
2013-01-30T11:00:00Z,1510.4,1510.6,1503.5,1507.4,767
2013-01-30T15:00:00Z,1507.4,1508.1,1503.6,1506.9,782
2013-01-30T19:00:00Z,1506.9,1507.6,1499.1,1499.1,875
2013-01-30T23:00:00Z,1498.3,1500.9,1498.3,1498.4,313
2013-01-31T03:00:00Z,1498.4,1499.9,1498.4,1499.1,204
2013-01-31T07:00:00Z,1499.1,1500.6,1498.1,1498.4,502
2013-01-31T11:00:00Z,1498.4,1504.6,1496.1,1503.4,742
2013-01-31T15:00:00Z,1503.4,1503.6,1496.9,1501.6,803
2013-01-31T19:00:00Z,1501.6,1502.9,1497.9,1500.4,443
2013-01-31T23:00:00Z,1500.3,1502.9,1500.3,1500.6,308
2013-02-01T03:00:00Z,1500.6,1503.4,1500.6,1502.4,171
2013-02-01T07:00:00Z,1502.4,1504.5,1501.1,1502.9,528
2013-02-01T11:00:00Z,1502.9,1510.1,1500.6,1505.4,1170
2013-02-01T15:00:00Z,1505.4,1515.1,1505.4,1514.6,1058
2013-02-01T19:00:00Z,1514.6,1514.6,1511.4,1511.9,366
2013-02-03T23:00:00Z,1511.9,1513.1,1511,1511.4,245
2013-02-04T03:00:00Z,1511.4,1511.4,1510.9,1511.4,103
2013-02-04T07:00:00Z,1511.4,1512.6,1508.1,1508.9,392
2013-02-04T11:00:00Z,1508.9,1509.4,1502.6,1505.6,791
2013-02-04T15:00:00Z,1505.6,1506.4,1496.9,1498.1,1139
2013-02-04T19:00:00Z,1498.1,1501.4,1495.1,1497.9,486
2013-02-04T23:00:00Z,1497,1500.6,1497,1498.9,270
2013-02-05T03:00:00Z,1498.9,1500.6,1498.6,1499.4,297
2013-02-05T07:00:00Z,1499.4,1504.1,1498.6,1504.1,595
2013-02-05T11:00:00Z,1504.1,1509.1,1503.1,1508.1,638
2013-02-05T15:00:00Z,1508.1,1512.9,1507.4,1512.4,942
2013-02-05T19:00:00Z,1512.4,1515.6,1510.4,1512.6,399
2013-02-05T23:00:00Z,1511.7,1513.1,1510.9,1512.8,346
2013-02-06T03:00:00Z,1512.8,1513.6,1511.6,1513.6,267
2013-02-06T07:00:00Z,1513.6,1514.9,1510.6,1511.6,701
2013-02-06T11:00:00Z,1511.6,1512.9,1503.9,1508.9,1108
2013-02-06T15:00:00Z,1508.9,1513.4,1506.4,1507.4,1048
2013-02-06T19:00:00Z,1507.4,1512.4,1506.9,1512.4,439
2013-02-06T23:00:00Z,1511,1511.9,1510.1,1510.1,183
2013-02-07T03:00:00Z,1510.1,1511.6,1509.4,1510.1,151
2013-02-07T07:00:00Z,1510.1,1514.6,1508.9,1514.4,460
2013-02-07T11:00:00Z,1514.4,1515.6,1509.9,1511.1,1172
2013-02-07T15:00:00Z,1511.1,1511.6,1499.4,1508.1,1270
2013-02-07T19:00:00Z,1508.1,1510.6,1505.6,1509.9,578
2013-02-07T23:00:00Z,1508.6,1510.6,1507.6,1510.6,280
2013-02-08T03:00:00Z,1510.6,1511.9,1510.4,1511.1,222
2013-02-08T07:00:00Z,1511.1,1511.4,1507.6,1508.9,655
2013-02-08T11:00:00Z,1508.9,1518.1,1507.9,1517.1,635
2013-02-08T15:00:00Z,1517.1,1518.6,1515.1,1517.1,739
2013-02-08T19:00:00Z,1517.1,1517.9,1514.9,1516.9,263
2013-02-10T23:00:00Z,1516.9,1518.4,1516.6,1517.4,232
2013-02-11T03:00:00Z,1517.4,1517.6,1516.1,1516.9,85
2013-02-11T07:00:00Z,1516.9,1520.6,1515.9,1519.4,436
2013-02-11T11:00:00Z,1519.4,1520.1,1514.6,1515.6,614
2013-02-11T15:00:00Z,1515.6,1518.1,1513.6,1515.6,957
2013-02-11T19:00:00Z,1515.6,1518.6,1515.4,1517.4,284
2013-02-11T23:00:00Z,1516.4,1517.1,1516.1,1516.4,170
2013-02-12T03:00:00Z,1516.4,1516.4,1512.4,1513.9,284
2013-02-12T07:00:00Z,1513.9,1516.9,1512.9,1515.9,510
2013-02-12T11:00:00Z,1515.9,1519.4,1515.1,1517.1,771
2013-02-12T15:00:00Z,1517.1,1522.6,1517.1,1521.1,852
2013-02-12T19:00:00Z,1521.1,1521.4,1518.9,1520.6,301
2013-02-12T23:00:00Z,1520.6,1521.9,1520.6,1521.4,123
2013-02-13T03:00:00Z,1521.4,1521.6,1520.4,1520.9,226
2013-02-13T07:00:00Z,1520.9,1522.4,1520.4,1521.1,577
2013-02-13T11:00:00Z,1521.1,1524.6,1520.9,1524.1,577
2013-02-13T15:00:00Z,1524.1,1525.6,1518.6,1521.6,638
2013-02-13T19:00:00Z,1521.6,1521.9,1516.9,1520.9,361
2013-02-13T23:00:00Z,1518.7,1520.1,1517.1,1519.1,185
2013-02-14T03:00:00Z,1519.1,1519.9,1517.9,1517.9,222
2013-02-14T07:00:00Z,1517.9,1519.1,1512.6,1512.9,601
2013-02-14T11:00:00Z,1512.9,1517.4,1511.9,1515.6,797
2013-02-14T15:00:00Z,1515.6,1521.4,1515.6,1519.9,723
2013-02-14T19:00:00Z,1519.9,1522.4,1519.6,1520.4,366
2013-02-14T23:00:00Z,1520.7,1520.7,1519.1,1519.9,175
2013-02-15T03:00:00Z,1519.9,1519.9,1516.4,1517.6,144
2013-02-15T07:00:00Z,1517.6,1518.9,1516.1,1518.1,479
2013-02-15T11:00:00Z,1518.1,1522.9,1517.9,1522.4,644
2013-02-15T15:00:00Z,1522.4,1523.4,1517.1,1520.6,857
2013-02-15T19:00:00Z,1520.6,1520.9,1513.1,1519.4,557
2013-02-17T23:00:00Z,1519.4,1519.6,1517.4,1518.6,330
2013-02-18T03:00:00Z,1518.6,1520.6,1518.4,1520.4,160
2013-02-18T07:00:00Z,1520.4,1520.6,1517.9,1518.9,428
2013-02-18T11:00:00Z,1518.9,1519.6,1517.9,1518.6,189
2013-02-18T15:00:00Z,1518.6,1519.9,1518.4,1519.6,20
2013-02-18T23:00:00Z,1519.6,1519.7,1517.9,1519.6,142
2013-02-19T03:00:00Z,1519.6,1519.9,1518.9,1519.1,121
2013-02-19T07:00:00Z,1519.1,1521.6,1517.1,1521.1,684
2013-02-19T11:00:00Z,1521.1,1526.4,1519.9,1526.1,576
2013-02-19T15:00:00Z,1526.1,1527.6,1524.4,1527.4,853
2013-02-19T19:00:00Z,1527.4,1530.6,1527.4,1530.1,376
2013-02-19T23:00:00Z,1530.7,1530.9,1529.9,1530.4,182
2013-02-20T03:00:00Z,1530.4,1531.1,1529.4,1529.4,114
2013-02-20T07:00:00Z,1529.4,1531.6,1529.1,1530.4,461
2013-02-20T11:00:00Z,1530.4,1530.6,1526.6,1526.9,567
2013-02-20T15:00:00Z,1526.9,1529.1,1521.6,1522.4,912
2013-02-20T19:00:00Z,1522.4,1524.9,1508.9,1509.6,1302
2013-02-20T23:00:00Z,1509,1511.4,1509,1509.6,200
2013-02-21T03:00:00Z,1509.6,1509.9,1507.1,1508.6,169
2013-02-21T07:00:00Z,1508.6,1510.4,1502.9,1503.6,939
2013-02-21T11:00:00Z,1503.6,1508.4,1500.4,1502.1,1124
2013-02-21T15:00:00Z,1502.1,1506.1,1498.9,1500.1,1668
2013-02-21T19:00:00Z,1500.1,1506.4,1496.9,1503.9,753
2013-02-21T23:00:00Z,1503.5,1507.6,1503.5,1506.6,184
2013-02-22T03:00:00Z,1506.6,1508.4,1506.1,1507.6,220
2013-02-22T07:00:00Z,1507.6,1509.1,1505.9,1507.9,612
2013-02-22T11:00:00Z,1507.9,1511.4,1506.4,1507.4,901
2013-02-22T15:00:00Z,1507.4,1513.6,1505.1,1512.6,1199
2013-02-22T19:00:00Z,1512.6,1516.6,1510.6,1515.9,475
2013-02-24T23:00:00Z,1515.9,1517.9,1513.4,1514.6,247
2013-02-25T03:00:00Z,1514.6,1517.4,1514.4,1517.1,161
2013-02-25T07:00:00Z,1517.1,1522.6,1515.9,1522.1,604
2013-02-25T11:00:00Z,1522.1,1525.1,1521.4,1523.6,937
2013-02-25T15:00:00Z,1523.6,1526.1,1503.9,1504.6,2482
2013-02-25T19:00:00Z,1504.6,1506.6,1483.6,1485.3,1565
2013-02-25T23:00:00Z,1486.1,1493.1,1486.1,1491.6,339
2013-02-26T03:00:00Z,1491.6,1491.9,1487.1,1489.4,348
2013-02-26T07:00:00Z,1489.4,1494.9,1485.9,1491.6,1300
2013-02-26T11:00:00Z,1491.6,1497.1,1490.4,1496.4,970
2013-02-26T15:00:00Z,1496.4,1498.6,1484.6,1494.6,2821
2013-02-26T19:00:00Z,1494.6,1499.4,1494.1,1494.9,1132
2013-02-26T23:00:00Z,1494.3,1496.1,1492.4,1494.1,365
2013-02-27T03:00:00Z,1494.1,1494.6,1492.6,1492.9,172
2013-02-27T07:00:00Z,1492.9,1496.1,1491.9,1494.4,880
2013-02-27T11:00:00Z,1494.4,1502.1,1493.6,1500.9,1042
2013-02-27T15:00:00Z,1500.9,1514.9,1500.6,1513.6,1692
2013-02-27T19:00:00Z,1513.6,1520.9,1513.4,1518.1,675
2013-02-27T23:00:00Z,1517.2,1518.4,1516.9,1518.4,259
2013-02-28T03:00:00Z,1518.4,1520.1,1517.9,1518.9,177
2013-02-28T07:00:00Z,1518.9,1520.4,1517.4,1518.9,526
2013-02-28T11:00:00Z,1518.9,1522.1,1515.1,1519.9,776
2013-02-28T15:00:00Z,1519.9,1524.9,1515.4,1524.4,1425
2013-02-28T19:00:00Z,1524.4,1526.1,1510.6,1510.9,756
2013-02-28T23:00:00Z,1513.3,1513.4,1509.1,1511.9,293
2013-03-01T03:00:00Z,1511.9,1513.6,1511.6,1512.1,115
2013-03-01T07:00:00Z,1512.1,1515.1,1509.4,1511.1,708
2013-03-01T11:00:00Z,1511.1,1511.4,1501.6,1506.1,1169
2013-03-01T15:00:00Z,1506.1,1520.6,1506.1,1517.9,2109
2013-03-01T19:00:00Z,1517.9,1519.9,1515.9,1518.1,884
2013-03-03T23:00:00Z,1518.1,1518.1,1511.6,1511.9,280
2013-03-04T03:00:00Z,1511.9,1512.4,1508.4,1509.6,187
2013-03-04T07:00:00Z,1509.6,1513.6,1507.9,1511.9,761
2013-03-04T11:00:00Z,1511.9,1517.1,1510.1,1515.4,761
2013-03-04T15:00:00Z,1515.4,1519.1,1511.4,1518.6,1330
2013-03-04T19:00:00Z,1518.6,1527.6,1517.4,1527.6,665
2013-03-04T23:00:00Z,1528.3,1528.3,1525.9,1526.4,237
2013-03-05T03:00:00Z,1526.4,1527.1,1525.4,1527.1,151
2013-03-05T07:00:00Z,1527.1,1530.9,1525.9,1530.1,716
2013-03-05T11:00:00Z,1530.1,1537.1,1528.4,1536.1,654
2013-03-05T15:00:00Z,1536.1,1543.4,1535.6,1540.1,1200
2013-03-05T19:00:00Z,1540.1,1541.4,1537.1,1539.6,609
2013-03-05T23:00:00Z,1539.9,1540.1,1537.9,1538.9,167
2013-03-06T03:00:00Z,1538.9,1539.9,1538.4,1539.9,135
2013-03-06T07:00:00Z,1539.9,1544.9,1539.6,1542.6,488
2013-03-06T11:00:00Z,1542.6,1545.4,1541.6,1544.4,567
2013-03-06T15:00:00Z,1544.4,1544.6,1537.9,1541.4,1090
2013-03-06T19:00:00Z,1541.4,1544.9,1539.4,1540.4,648
2013-03-06T23:00:00Z,1540.2,1540.4,1538.6,1539.6,140
2013-03-07T03:00:00Z,1539.6,1539.6,1538.4,1539.1,125
2013-03-07T07:00:00Z,1539.1,1543.1,1538.9,1542.1,476
2013-03-07T11:00:00Z,1542.1,1545.4,1539.6,1543.9,1011
2013-03-07T15:00:00Z,1543.9,1546.1,1542.1,1543.9,1225
2013-03-07T19:00:00Z,1543.9,1545.9,1541.6,1544.9,535
2013-03-07T23:00:00Z,1544.4,1544.4,1541.1,1543.1,241
2013-03-08T03:00:00Z,1543.1,1544.9,1542.6,1544.4,159
2013-03-08T07:00:00Z,1544.4,1549.4,1544.4,1548.9,277
2013-03-08T11:00:00Z,1548.9,1553.9,1545.4,1546.6,1108
2013-03-08T15:00:00Z,1546.6,1549.6,1543.1,1549.1,1477
2013-03-08T19:00:00Z,1549.1,1552.6,1548.4,1550.5,285
2013-03-10T22:00:00Z,1550.5,1550.5,1547.9,1549.6,252
2013-03-11T02:00:00Z,1549.6,1550.9,1548.1,1548.4,134
2013-03-11T06:00:00Z,1548.4,1550.1,1547.4,1548.1,928
2013-03-11T10:00:00Z,1548.1,1550.6,1546.4,1550.1,1092
2013-03-11T14:00:00Z,1550.1,1555.6,1548.4,1554.6,889
2013-03-11T18:00:00Z,1554.6,1557.4,1553.9,1556.9,507
2013-03-11T22:00:00Z,1556.6,1557.6,1555.9,1556.1,160
2013-03-12T02:00:00Z,1556.1,1556.6,1554.9,1554.9,153
2013-03-12T06:00:00Z,1554.9,1556.1,1553.9,1554.9,836
2013-03-12T10:00:00Z,1554.9,1555.9,1553.1,1555.1,1208
2013-03-12T14:00:00Z,1555.1,1557.1,1549.4,1550.4,2436
2013-03-12T18:00:00Z,1550.4,1554.3,1548.4,1554.1,1009
2013-03-12T22:00:00Z,1553.5,1556.1,1553.1,1555.1,226
2013-03-13T02:00:00Z,1555.1,1555.1,1551.4,1553.1,211
2013-03-13T06:00:00Z,1553.1,1553.9,1550.1,1550.3,1086
2013-03-13T10:00:00Z,1550.3,1553.9,1547.6,1550.6,1054
2013-03-13T14:00:00Z,1550.6,1556.1,1548.1,1555.4,839
2013-03-13T18:00:00Z,1555.4,1556.1,1552.4,1556.1,393
2013-03-13T22:00:00Z,1556.1,1556.6,1554.4,1554.6,216
2013-03-14T02:00:00Z,1554.6,1555.6,1554.4,1555.4,95
2013-03-14T06:00:00Z,1555.4,1558.9,1555.4,1557.9,322
2013-03-14T10:00:00Z,1557.9,1560.9,1556.9,1560.4,500
2013-03-14T14:00:00Z,1560.4,1561.9,1557.1,1558.6,642
2013-03-14T18:00:00Z,1558.6,1562.4,1558.6,1560.9,259
2013-03-14T22:00:00Z,1559.9,1561.9,1559.9,1560.6,146
2013-03-15T02:00:00Z,1560.6,1563.1,1560.6,1562.9,141
2013-03-15T06:00:00Z,1562.9,1563.9,1559.6,1559.6,339
2013-03-15T10:00:00Z,1559.6,1562.4,1555.6,1555.6,928
2013-03-15T14:00:00Z,1555.6,1561.6,1554.4,1559.4,702
2013-03-15T18:00:00Z,1559.4,1559.6,1556.1,1559.1,361
2013-03-17T22:00:00Z,1559.1,1559.1,1538.4,1538.9,879
2013-03-18T02:00:00Z,1538.9,1541.6,1534.9,1536.9,323
2013-03-18T06:00:00Z,1536.9,1546.9,1535.1,1546.6,1065
2013-03-18T10:00:00Z,1546.6,1549.6,1542.9,1549.1,784
2013-03-18T14:00:00Z,1549.1,1557.1,1548.1,1553.1,962
2013-03-18T18:00:00Z,1553.1,1557.6,1548.9,1553.1,762
2013-03-18T22:00:00Z,1553.7,1555.6,1551.9,1555.4,200
2013-03-19T02:00:00Z,1555.4,1555.9,1552.4,1552.6,189
2013-03-19T06:00:00Z,1552.6,1553.9,1550.6,1551.4,509
2013-03-19T10:00:00Z,1551.4,1556.4,1550.6,1555.4,614
2013-03-19T14:00:00Z,1555.4,1556.1,1537.1,1540.6,1866
2013-03-19T18:00:00Z,1540.6,1549.6,1539.6,1545.4,1234
2013-03-19T22:00:00Z,1545.3,1545.3,1541.9,1544.4,285
2013-03-20T02:00:00Z,1544.4,1546.6,1543.6,1545.9,274
2013-03-20T06:00:00Z,1545.9,1553.6,1545.8,1552.1,627
2013-03-20T10:00:00Z,1552.1,1558.4,1550.6,1555.6,993
2013-03-20T14:00:00Z,1555.6,1557.6,1554.1,1555.1,889
2013-03-20T18:00:00Z,1555.1,1560.9,1553.4,1555.6,1183
2013-03-20T22:00:00Z,1555.8,1555.8,1552.9,1555.6,284
2013-03-21T02:00:00Z,1555.6,1555.6,1553.4,1553.4,117
2013-03-21T06:00:00Z,1553.4,1555.9,1550.9,1552.6,579
2013-03-21T10:00:00Z,1552.6,1555.6,1548.1,1552.4,751
2013-03-21T14:00:00Z,1552.4,1554.1,1545.6,1546.6,1353
2013-03-21T18:00:00Z,1546.6,1549.6,1541.9,1544.6,941
2013-03-21T22:00:00Z,1545.5,1545.5,1543.1,1545.1,239
2013-03-22T02:00:00Z,1545.1,1546.4,1542.4,1543.1,183
2013-03-22T06:00:00Z,1543.1,1545.4,1540.9,1544.9,609
2013-03-22T10:00:00Z,1544.9,1551.9,1544.4,1550.9,734
2013-03-22T14:00:00Z,1550.9,1557.1,1550.9,1554.6,1377
2013-03-22T18:00:00Z,1554.6,1557.6,1552.1,1557.4,563
2013-03-24T22:00:00Z,1557.4,1565.1,1555.1,1564.9,506
2013-03-25T02:00:00Z,1564.9,1565.4,1563.6,1564.1,192
2013-03-25T06:00:00Z,1564.1,1565.9,1562.1,1565.9,619
2013-03-25T10:00:00Z,1565.9,1566.1,1559.9,1563.9,673
2013-03-25T14:00:00Z,1563.9,1564.1,1545.1,1553.4,1973
2013-03-25T18:00:00Z,1553.4,1554.9,1547.1,1554.1,1135
2013-03-25T22:00:00Z,1554.5,1556.9,1552.6,1555.4,275
2013-03-26T02:00:00Z,1555.4,1555.9,1554.1,1555.6,93
2013-03-26T06:00:00Z,1555.6,1556.6,1554.1,1556.4,718
2013-03-26T10:00:00Z,1556.4,1560.9,1553.6,1560.1,794
2013-03-26T14:00:00Z,1560.1,1561.6,1556.1,1560.6,1213
2013-03-26T18:00:00Z,1560.6,1564.4,1560.1,1563.6,336
2013-03-26T22:00:00Z,1563.7,1564.6,1562.9,1563.9,162
2013-03-27T02:00:00Z,1563.9,1565.1,1562.6,1564.4,90
2013-03-27T06:00:00Z,1564.4,1566.1,1559.1,1559.1,703
2013-03-27T10:00:00Z,1559.1,1560.6,1551.6,1554.4,934
2013-03-27T14:00:00Z,1554.4,1561.1,1552.6,1560.9,1187
2013-03-27T18:00:00Z,1560.9,1563.9,1560.6,1562.9,644
2013-03-27T22:00:00Z,1562.3,1563.1,1557.1,1557.6,202
2013-03-28T02:00:00Z,1557.6,1558.6,1555.6,1556.4,212
2013-03-28T06:00:00Z,1556.4,1562.4,1556.4,1559.4,545
2013-03-28T10:00:00Z,1559.4,1565.1,1558.9,1563.1,894
2013-03-28T14:00:00Z,1563.1,1568.4,1562.4,1565.9,1094
2013-03-28T18:00:00Z,1565.9,1570.1,1565.9,1569.1,508
2013-03-31T22:00:00Z,1569.1,1569.6,1565.1,1566.6,266
2013-04-01T02:00:00Z,1566.6,1568.4,1565.1,1565.6,200
2013-04-01T06:00:00Z,1565.6,1567.1,1565.4,1565.6,217
2013-04-01T10:00:00Z,1565.6,1570.6,1565.6,1567.6,316
2013-04-01T14:00:00Z,1567.6,1568.6,1558.9,1562.4,909
2013-04-01T18:00:00Z,1562.4,1563.6,1558.4,1561.6,479
2013-04-01T22:00:00Z,1561.9,1563.4,1560.1,1563.1,320
2013-04-02T02:00:00Z,1563.1,1564.1,1561.4,1561.6,297
2013-04-02T06:00:00Z,1561.6,1568.1,1561.1,1568.1,564
